task,upload,correct,new_upload,score,while,for,if,elif,else,return,break,continue,pass,assign,arith,comp,log,bit,iden,mem,#fun,#fcall,globals,#list,#tuple,cond,loop,#lst,#lines,avg_lines_per_func,#class,#var_uses,#con_uses,#var,#emptylines,#comments
unique_count_021.py,"from string import punctuation
import sys

s = sys.stdin

def main():
	count = []
	for line in s:
		line = line.strip().lower().split()
		for word in line:
			for c in word:
				if c in punctuation:
					word = word.replace(c, """")
			count.append(word)
	count = set(count)
	print(len(count)-1)
if __name__ == '__main__':
	main()",True,"from string import punctuation
import sys

s = sys.stdin

def main():
	count = []
	for line in s:
		line = line.strip().lower().split()
		for word in line:
			for c in word:
				if c in punctuation:
					word = word.replace(c, """")
			count.append(word)
	count = set(count)
	print((len(count)-1))
if __name__ == '__main__':
	main()",9,0,3,2,0,0,0,0,0,0,6,1,1,0,0,0,4,1,1,1,1,0,2,3,1,18,11.0,0,22,3,8,2,0
unique_count_021.py,"import sys
import string

liste = []

for line in sys.stdin:
	for char in line:
		if char in string.punctuation:
			line = line.replace(char, """")
	line = line.lower().split()
	for word in line:
		if word not in liste:
			liste.append(word)


print (len(liste))",True,"import sys
import string

liste = []

for line in sys.stdin:
	for char in line:
		if char in string.punctuation:
			line = line.replace(char, """")
	line = line.lower().split()
	for word in line:
		if word not in liste:
			liste.append(word)


print((len(liste)))",9,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,1,1,0,2,3,1,16,0.0,0,19,1,6,4,0
unique_count_021.py,"import sys
import string

unique = sys.stdin.readlines()

def prepstring(unique):
	for char in unique:
		if char in string.punctuation:
			unique = unique.replace(char,'')
	return unique

def main():
	new = []
	for line in unique:
		line = prepstring(line.lower().strip())
		for token in line.strip().split():
			if token not in new and token.isalnum():
				new.append(token)
	print(len(new))


if __name__ == ""__main__"":
	main()",True,"import sys
import string

unique = sys.stdin.readlines()

def prepstring(unique):
	for char in unique:
		if char in string.punctuation:
			unique = unique.replace(char,'')
	return unique

def main():
	new = []
	for line in unique:
		line = prepstring(line.lower().strip())
		for token in line.strip().split():
			if token not in new and token.isalnum():
				new.append(token)
	print((len(new)))


if __name__ == ""__main__"":
	main()",9,0,3,3,0,0,1,0,0,0,5,0,1,1,0,0,5,2,2,1,1,0,3,3,1,23,6.5,0,24,2,8,5,0
unique_count_021.py,"import sys





def main():
  s = sys.stdin.read()
  s = s.lower().strip().strip(""-"").strip(""."").split()
  words = []
  for word in s:
  	if word not in words:
  		words.append(word)
  print(len(words) -13)











if __name__ == '__main__':
	main()",True,"import sys





def main():
  s = sys.stdin.read()
  s = s.lower().strip().strip(""-"").strip(""."").split()
  words = []
  for word in s:
  	if word not in words:
  		words.append(word)
  print((len(words) -13))











if __name__ == '__main__':
	main()",9,0,1,2,0,0,0,0,0,0,4,2,1,0,0,0,2,1,1,0,1,0,2,1,1,27,8.0,0,13,4,5,16,0
unique_count_021.py,"import sys
import string

def remove_punc(s):
    stripped = ''
    for c in s:
        if c not in string.punctuation:
            stripped += c
    if stripped:
        return stripped.lower()

def word_count():
    total = 0
    unique = []
    for line in sys.stdin:
        line = line.split()
        for word in line:
            word = remove_punc(word)
            if word not in unique and word:
                unique.append(word)
    total += len(unique)
    return total

def main():
    print(word_count())

if __name__ == '__main__':
    main()",True,"import sys
import string

def remove_punc(s):
    stripped = ''
    for c in s:
        if c not in string.punctuation:
            stripped += c
    if stripped:
        return stripped.lower()

def word_count():
    total = 0
    unique = []
    for line in sys.stdin:
        line = line.split()
        for word in line:
            word = remove_punc(word)
            if word not in unique and word:
                unique.append(word)
    total += len(unique)
    return total

def main():
    print((word_count()))

if __name__ == '__main__':
    main()",9,0,3,4,0,0,2,0,0,0,8,4,1,1,0,0,5,3,3,0,1,0,4,3,1,28,6.666666666666668,0,28,3,10,4,0
unique_count_021.py,"import sys
import string
def unique(a):
	i = 0
	b = []
	for item in a:
		for char in item:
			if char in string.punctuation:
				item = item.replace(char, """", 1)
		item = item.lower()
		b.append(item)
	b = set(b)
	return len(b) - 1

	return a

def main():
	a = []
	for line in sys.stdin:
		line = line.strip().split()
		a.extend(line)
	print(unique(a))
		

if __name__ == '__main__':
	main()",True,"import sys
import string
def unique(a):
	i = 0
	b = []
	for item in a:
		for char in item:
			if char in string.punctuation:
				item = item.replace(char, """", 1)
		item = item.lower()
		b.append(item)
	b = set(b)
	return len(b) - 1

	return a

def main():
	a = []
	for line in sys.stdin:
		line = line.strip().split()
		a.extend(line)
	print((unique(a)))
		

if __name__ == '__main__':
	main()",9,0,3,2,0,0,2,0,0,0,8,1,1,0,0,0,4,2,2,0,2,0,2,3,2,26,9.5,0,28,5,9,3,0
unique_count_021.py,"import sys,string

def unique_count(words, dict):
	i = 0
	while i < len(words):
		if words[i] not in dict:
			dict[words[i]] = 1
		i += 1
	return len(dict)

def strip_punctuation(s):
   for c in s:
      if c in  string.punctuation:
         s = s.replace(c, """")
   return s.casefold()


def main():
	dict = {}
	total = 0
	for line in sys.stdin:
		line =  strip_punctuation(line.strip())
		total = unique_count(line.split(), dict)
	print(total)

if __name__ == '__main__':
	main()",True,"import sys,string

def unique_count(words, dict):
	i = 0
	while i < len(words):
		if words[i] not in dict:
			dict[words[i]] = 1
		i += 1
	return len(dict)

def strip_punctuation(s):
   for c in s:
      if c in  string.punctuation:
         s = s.replace(c, """")
   return s.casefold()


def main():
	dict = {}
	total = 0
	for line in sys.stdin:
		line =  strip_punctuation(line.strip())
		total = unique_count(line.split(), dict)
	print(total)

if __name__ == '__main__':
	main()",9,1,2,3,0,0,2,0,0,0,9,2,2,0,0,0,4,3,3,0,0,0,3,3,0,27,6.333333333333332,0,30,6,10,5,0
unique_count_021.py,"import sys
import string

def unique_word_count(n):
   a = []
   s = n.lower()
   for character in s:
      if character in string.punctuation:
         s = s.replace(character, '')

   s = s.split()

   for token in s:
      if token not in a:
         a.append(token)
   return len(a)


def main():
   txt = sys.stdin.read()
   print(unique_word_count(txt.strip()))

if __name__ == ""__main__"":
   main()",True,"import sys
import string

def unique_word_count(n):
   a = []
   s = n.lower()
   for character in s:
      if character in string.punctuation:
         s = s.replace(character, '')

   s = s.split()

   for token in s:
      if token not in a:
         a.append(token)
   return len(a)


def main():
   txt = sys.stdin.read()
   print((unique_word_count(txt.strip())))

if __name__ == ""__main__"":
   main()",9,0,2,3,0,0,1,0,0,0,6,0,1,0,0,0,4,2,2,0,1,0,3,2,1,24,8.0,0,23,2,9,6,0
unique_count_021.py,"import sys
import string
translator = str.maketrans('', '', string.punctuation)

def main():
	a = []
	i = 0
	for line in sys.stdin:
		line = line.strip().lower().translate(translator).split()
		for token in line:
			if token not in a:
				a.append(token)
				i = i + 1
	print(i)	
if __name__ == ""__main__"":
	main()",True,"import sys
import string
translator = str.maketrans('', '', string.punctuation)

def main():
	a = []
	i = 0
	for line in sys.stdin:
		line = line.strip().lower().translate(translator).split()
		for token in line:
			if token not in a:
				a.append(token)
				i = i + 1
	print(i)	
if __name__ == ""__main__"":
	main()",9,0,2,2,0,0,0,0,0,0,6,1,1,0,0,0,3,1,1,1,1,0,2,2,1,16,10.0,0,20,5,9,1,0
unique_count_021.py,"import sys
import string

unique = sys.stdin.readlines()

def prepstring(unique):
	for char in unique:
		if char in string.punctuation:
			unique = unique.replace(char, '')
	return unique


def main():
	new = []
	for line in unique:
		line = prepstring(line.lower().strip())
		for token in line.strip().split():
			if token not in new and token.isalnum():
				new.append(token)
	print(len(new))


if __name__ == '__main__':
	main()",True,"import sys
import string

unique = sys.stdin.readlines()

def prepstring(unique):
	for char in unique:
		if char in string.punctuation:
			unique = unique.replace(char, '')
	return unique


def main():
	new = []
	for line in unique:
		line = prepstring(line.lower().strip())
		for token in line.strip().split():
			if token not in new and token.isalnum():
				new.append(token)
	print((len(new)))


if __name__ == '__main__':
	main()",9,0,3,3,0,0,1,0,0,0,5,0,1,1,0,0,5,2,2,1,1,0,3,3,1,24,6.5,0,24,2,8,6,0
unique_count_021.py,"#!/usr/bin/env python

import sys

def strip_non_alnum(s):
   for c in s:
      if not c.isalnum() and not c.isspace():
         s = s.replace(c,"""",1)
   return s

def main():
   tokens = [] 
   for line in sys.stdin:
      tokens += strip_non_alnum(line.strip()).lower().split()
   unique_tokens = list(set(tokens))
   print(len(unique_tokens))

if __name__ == ""__main__"":
   main()
",True,"#!/usr/bin/env python

import sys

def strip_non_alnum(s):
   for c in s:
      if not c.isalnum() and not c.isspace():
         s = s.replace(c,"""",1)
   return s

def main():
   tokens = [] 
   for line in sys.stdin:
      tokens += strip_non_alnum(line.strip()).lower().split()
   unique_tokens = list(set(tokens))
   print((len(unique_tokens)))

if __name__ == ""__main__"":
   main()
",9,0,2,2,0,0,1,0,0,0,5,3,1,3,0,0,2,2,2,0,1,0,2,2,1,19,5.5,0,17,3,7,4,0
unique_count_021.py,"import sys
import string

def main():
	s = sys.stdin.read().strip().lower()
	s = s.strip(string.punctuation)
	s = s.split()
	a = []
	for c in s:
		if c not in a:
			a.append(c)
		else:
			pass
	print(len(a)-13)



		
		





if __name__ == ""__main__"":
	main()
",True,"import sys
import string

def main():
	s = sys.stdin.read().strip().lower()
	s = s.strip(string.punctuation)
	s = s.split()
	a = []
	for c in s:
		if c not in a:
			a.append(c)
		else:
			pass
	print((len(a)-13))



		
		





if __name__ == ""__main__"":
	main()
",9,0,1,2,0,1,0,0,0,1,5,1,1,0,0,0,2,1,1,0,1,0,3,1,1,26,11.0,0,16,2,6,9,0
unique_count_021.py,"import sys
import string
def main():
	punc_rock = str.maketrans("""","""", string.punctuation)
	a = []
	s = sys.stdin.read().casefold().strip().split()
	for word in s:
		word = word.translate(punc_rock)
		if (word.isalpha() or word.isdigit()) and word not in a:
			a.append(word)
	print(len(a))

if __name__ == '__main__':
	main()",True,"import sys
import string
def main():
	punc_rock = str.maketrans("""","""", string.punctuation)
	a = []
	s = sys.stdin.read().casefold().strip().split()
	for word in s:
		word = word.translate(punc_rock)
		if (word.isalpha() or word.isdigit()) and word not in a:
			a.append(word)
	print((len(a)))

if __name__ == '__main__':
	main()",9,0,1,2,0,0,0,0,0,0,5,0,1,2,0,0,2,1,1,0,1,0,2,1,1,14,9.0,0,19,3,8,1,0
unique_count_021.py,"import sys
from string import punctuation

def main():
	check = []
	for line in sys.stdin:
		line = line.strip()
		line = line.lower()
		line = line.split()
		for word in line:
			for let in word:
				if let in punctuation:
					word = word.replace(let, """")
			check.append(word)
	check = set(check)
	print(len(check)-1)




if __name__ == '__main__':
	main()",True,"import sys
from string import punctuation

def main():
	check = []
	for line in sys.stdin:
		line = line.strip()
		line = line.lower()
		line = line.split()
		for word in line:
			for let in word:
				if let in punctuation:
					word = word.replace(let, """")
			check.append(word)
	check = set(check)
	print((len(check)-1))




if __name__ == '__main__':
	main()",9,0,3,2,0,0,0,0,0,0,7,1,1,0,0,0,4,1,1,0,1,0,2,3,1,22,13.0,0,24,3,7,5,0
unique_count_021.py,"import sys
import string

def count(l):
	unique_tokens = []
	for word in l:
		if word.isalnum() and word.lower() not in unique_tokens:
			unique_tokens.append(word.lower())
	return len(unique_tokens)




def main():
	tr = str.maketrans('', '', string.punctuation)
	words = sys.stdin.read()
	words = words.translate(tr)
	tokens = words.split()
	print(count(tokens))

if __name__ == '__main__':
	main()

",True,"import sys
import string

def count(l):
	unique_tokens = []
	for word in l:
		if word.isalnum() and word.lower() not in unique_tokens:
			unique_tokens.append(word.lower())
	return len(unique_tokens)




def main():
	tr = str.maketrans('', '', string.punctuation)
	words = sys.stdin.read()
	words = words.translate(tr)
	tokens = words.split()
	print((count(tokens)))

if __name__ == '__main__':
	main()

",9,0,1,2,0,0,1,0,0,0,6,0,1,1,0,0,2,2,2,0,1,0,2,1,1,23,6.0,0,21,3,10,7,0
unique_count_021.py,"import sys


import string

def remove_p(s):
	stripp = "" ""
	for c in s:
		if c not in string.punctuation:
			stripp += c
	if stripp:
		return stripp.lower()

def main():
	total = -1
	unique = []
	for line in sys.stdin:
		line = line.split()
		for word in line:
			word = remove_p(word)
			if word not in unique and word:
				unique.append(word)
	total += len(unique)
	print(total)


if __name__ == '__main__':
	main()",True,"import sys


import string

def remove_p(s):
	stripp = "" ""
	for c in s:
		if c not in string.punctuation:
			stripp += c
	if stripp:
		return stripp.lower()

def main():
	total = -1
	unique = []
	for line in sys.stdin:
		line = line.split()
		for word in line:
			word = remove_p(word)
			if word not in unique and word:
				unique.append(word)
	total += len(unique)
	print(total)


if __name__ == '__main__':
	main()",9,0,3,4,0,0,1,0,0,0,8,5,1,1,0,0,5,2,2,0,1,0,4,3,1,28,9.0,0,28,3,10,6,0
unique_count_021.py,"import sys

def all_alnum(w):

    i = 1
    for ch in w:
        if not ch.isalnum():
            i+=1
    if i == len(w):
        return False

    else:
        return True

def main():

    s = sys.stdin.read().lower().split()
    a = []

    for w in s:

        if not w[-1].isalnum():
            w = w[:-1]

        if w not in a and all_alnum(w):
            a.append(w)

    print(len(a))

if __name__ == ""__main__"":
    main()",True,"import sys

def all_alnum(w):

    i = 1
    for ch in w:
        if not ch.isalnum():
            i+=1
    if i == len(w):
        return False

    else:
        return True

def main():

    s = sys.stdin.read().lower().split()
    a = []

    for w in s:

        if not w[-1].isalnum():
            w = w[:-1]

        if w not in a and all_alnum(w):
            a.append(w)

    print((len(a)))

if __name__ == ""__main__"":
    main()",9,0,2,5,0,1,2,0,0,0,7,3,2,3,0,0,3,2,2,0,1,0,6,2,1,31,12.5,0,22,7,7,10,0
unique_count_021.py,"#!/usr/bin/env python
import sys
import string
seen = []

def uniquewords(line):
    unique = 0
    words = line.split()
    for word in words:
        if word not in seen:
            unique = unique + 1
            seen.append(word)
    return unique
	
def main():
    total = 0
    for line in sys.stdin:
        line = line.strip().lower()
        new = line
        for c in line:
            if c in string.punctuation:
                new = new.replace(c, '')
        total = total + uniquewords(new)
    print(total)

if __name__ == '__main__':
    main()",True,"#!/usr/bin/env python
import sys
import string
seen = []

def uniquewords(line):
    unique = 0
    words = line.split()
    for word in words:
        if word not in seen:
            unique = unique + 1
            seen.append(word)
    return unique
	
def main():
    total = 0
    for line in sys.stdin:
        line = line.strip().lower()
        new = line
        for c in line:
            if c in string.punctuation:
                new = new.replace(c, '')
        total = total + uniquewords(new)
    print(total)

if __name__ == '__main__':
    main()",9,0,3,3,0,0,1,0,0,0,10,3,1,0,0,0,5,2,2,1,1,0,3,3,1,27,9.0,0,32,5,11,2,0
unique_count_021.py,"import sys
from string import punctuation

def lower(s):
	return s.lower()

def main():
	original = []	
	for line in sys.stdin:
		
		line = line.strip()
		line = lower(line)
		line = line.split()

		for word in line:
			for char in word: 
				if char in punctuation:
					word = word.replace(char, """")
			original.append(word)
	original = set(original)
	print(len(original)-1)

if __name__ == '__main__':
	main()",True,"import sys
from string import punctuation

def lower(s):
	return s.lower()

def main():
	original = []	
	for line in sys.stdin:
		
		line = line.strip()
		line = lower(line)
		line = line.split()

		for word in line:
			for char in word: 
				if char in punctuation:
					word = word.replace(char, """")
			original.append(word)
	original = set(original)
	print((len(original)-1))

if __name__ == '__main__':
	main()",9,0,3,2,0,0,1,0,0,0,7,1,1,0,0,0,4,2,2,0,1,0,2,3,1,24,8.5,0,25,3,8,4,0
unique_count_021.py,"from string import punctuation
import sys

s = sys.stdin

def main():
	count = []
	for line in s:
		line = line.strip().lower().split()
		for word in line:
			for c in word:
				if c in punctuation:
					word = word.replace(c, """")
			count.append(word)
	count = set(count)
	print(len(count)-1)
if __name__ == '__main__':
	main()",True,"from string import punctuation
import sys

s = sys.stdin

def main():
	count = []
	for line in s:
		line = line.strip().lower().split()
		for word in line:
			for c in word:
				if c in punctuation:
					word = word.replace(c, """")
			count.append(word)
	count = set(count)
	print((len(count)-1))
if __name__ == '__main__':
	main()",9,0,3,2,0,0,0,0,0,0,6,1,1,0,0,0,4,1,1,1,1,0,2,3,1,18,11.0,0,22,3,8,2,0
unique_count_021.py,"import sys

def main():
    unique = {}
    words = sys.stdin.read().lower().strip().split()

    for word in words:
        if word.isdigit() or word.isalpha():
            unique[word] = True

        else:
            cleaned_word = """"
            for c in word:
                if c.isalpha() or c.isdigit():
                    cleaned_word += c
            if len(cleaned_word) > 0:

                unique[cleaned_word] = True

    print (len(unique))


if __name__ == ""__main__"":
    main()",True,"import sys

def main():
    unique = {}
    words = sys.stdin.read().lower().strip().split()

    for word in words:
        if word.isdigit() or word.isalpha():
            unique[word] = True

        else:
            cleaned_word = """"
            for c in word:
                if c.isalpha() or c.isdigit():
                    cleaned_word += c
            if len(cleaned_word) > 0:

                unique[cleaned_word] = True

    print((len(unique)))


if __name__ == ""__main__"":
    main()",9,0,2,4,0,1,0,0,0,0,7,2,2,2,0,0,2,1,1,0,0,0,5,2,0,24,18.0,0,21,5,7,7,0
unique_count_021.py,"#!/usr/bin/env python3

import sys

b = []

def main():
    a = []
    for line in sys.stdin:
        for letter in line:
            if not(letter.isalpha() or letter.isdigit() or letter.isspace()):
                line = line.replace(letter, """")
        b = line.strip().split()
        for c in b:
            a.append(c.lower())
    j = []
    
    for letter in a:
        if letter not in j and(letter.isalpha() or letter.isdigit()):
            j.append(letter)

    print (len(j))

def count(a):
    a.append(b)
    return 

  

if __name__ == '__main__':
	main()
",True,"#!/usr/bin/env python3

import sys

b = []

def main():
    a = []
    for line in sys.stdin:
        for letter in line:
            if not(letter.isalpha() or letter.isdigit() or letter.isspace()):
                line = line.replace(letter, """")
        b = line.strip().split()
        for c in b:
            a.append(c.lower())
    j = []
    
    for letter in a:
        if letter not in j and(letter.isalpha() or letter.isdigit()):
            j.append(letter)

    print((len(j)))

def count(a):
    a.append(b)
    return 

  

if __name__ == '__main__':
	main()
",9,0,4,3,0,0,1,0,0,0,6,1,1,3,0,0,5,2,1,1,3,0,3,4,3,31,9.5,0,31,2,8,7,0
unique_count_021.py,"import sys
def main():
	a = []
	for line in sys.stdin:
		for word in line:
			if not(word.isalpha() or word.isdigit() or word.isspace()):
				line = line.replace(word,"""")
		b = line.strip().split()
		for c in b:
			a.append(c.lower())

	r = []
	for word in a:
		if word not in r and (word.isalpha() or word.isdigit()):
			r.append(word)
	print(len(r))




if __name__ == ""__main__"":
	main()",True,"import sys
def main():
	a = []
	for line in sys.stdin:
		for word in line:
			if not(word.isalpha() or word.isdigit() or word.isspace()):
				line = line.replace(word,"""")
		b = line.strip().split()
		for c in b:
			a.append(c.lower())

	r = []
	for word in a:
		if word not in r and (word.isalpha() or word.isdigit()):
			r.append(word)
	print((len(r)))




if __name__ == ""__main__"":
	main()",9,0,4,3,0,0,0,0,0,0,5,0,1,4,0,0,5,1,1,0,2,0,3,4,2,22,15.0,0,28,2,8,5,0
unique_count_021.py,"import sys
import string
 
def main():
    s = sys.stdin.read().strip().lower()
    s = s.split()
    a = []
    for c in s:
        if c not in a:
            a.append(c)
    print(len(a)-13)
 

if __name__ in ""__main__"":
    main()",True,"import sys
import string
 
def main():
    s = sys.stdin.read().strip().lower()
    s = s.split()
    a = []
    for c in s:
        if c not in a:
            a.append(c)
    print((len(a)-13))
 

if __name__ in ""__main__"":
    main()",8,0,1,2,0,0,0,0,0,0,3,1,0,0,0,0,3,1,1,0,1,0,2,1,1,15,8.0,0,13,2,5,1,0
unique_count_021.py,"import sys

def main():
	unique = {}
	words = sys.stdin.read().lower().strip().split()
	for word in words:
		if word.isdigit() or word.isalpha():
			unique[word] = True
			
		else:
			cleaned_word = """"
			for c in word:
				if c.isalpha() or c.isdigit():
					cleaned_word += c
			if len(cleaned_word) > 0:
 
				unique[cleaned_word] = True

	print (len(unique))
 
 
if __name__ == ""__main__"":
    main()",True,"import sys

def main():
	unique = {}
	words = sys.stdin.read().lower().strip().split()
	for word in words:
		if word.isdigit() or word.isalpha():
			unique[word] = True
			
		else:
			cleaned_word = """"
			for c in word:
				if c.isalpha() or c.isdigit():
					cleaned_word += c
			if len(cleaned_word) > 0:
 
				unique[cleaned_word] = True

	print((len(unique)))
 
 
if __name__ == ""__main__"":
    main()",8,0,2,4,0,1,0,0,0,0,7,2,2,2,0,0,2,1,1,0,0,0,5,2,0,23,17.0,0,21,5,7,2,0
unique_count_021.py,"#!/usr/bin/env python 

import sys
import string

def unique(s):
    for x in string.punctuation:
        s = s.replace(x, """")
    a = s.lower().split()
    a = set(a)
    return(len(a))



def main():
    print(unique(sys.stdin.read()))

if __name__ == '__main__':
    main()",True,"#!/usr/bin/env python 

import sys
import string

def unique(s):
    for x in string.punctuation:
        s = s.replace(x, """")
    a = s.lower().split()
    a = set(a)
    return(len(a))



def main():
    print((unique(sys.stdin.read())))

if __name__ == '__main__':
    main()",8,0,1,1,0,0,0,0,0,0,4,1,1,0,0,0,1,2,2,0,0,0,1,1,0,19,4.0,0,12,2,6,6,0
unique_count_021.py,"import sys 
b= []
def main():
	a=[]
	for line in sys.stdin:
		for letter in line:
			if not(letter.isalpha() or letter.isdigit() or letter.isspace()):
				line=line.replace(letter, """")		
		b=line.strip().split()
		for c in b:
			a.append(c.lower())
	#print (b)
		#count(line)
	
	j= []		
	#print (a)
#	print (len(a))
	
	for letter in a:
		#print (letter)
		if letter not in j and (letter.isalpha() or letter.isdigit()):
			j.append(letter)
		#print (j)
	#print (""____________________"")
	#print (j)
	print (len(j))


def count(a):
	a.append(b)
	return














if __name__ == ""__main__"":
	main()
",True,"import sys 
b= []
def main():
	a=[]
	for line in sys.stdin:
		for letter in line:
			if not(letter.isalpha() or letter.isdigit() or letter.isspace()):
				line=line.replace(letter, """")		
		b=line.strip().split()
		for c in b:
			a.append(c.lower())
	#print (b)
		#count(line)
	
	j= []		
	#print (a)
#	print (len(a))
	
	for letter in a:
		#print (letter)
		if letter not in j and (letter.isalpha() or letter.isdigit()):
			j.append(letter)
		#print (j)
	#print (""____________________"")
	#print (j)
	print((len(j)))


def count(a):
	a.append(b)
	return














if __name__ == ""__main__"":
	main()
",8,0,4,3,0,0,1,0,0,0,6,0,1,4,0,0,5,2,1,1,3,0,3,4,3,47,13.5,0,31,2,8,16,8
unique_count_021.py,"import sys

def main():
   a = {}
   
   for line in sys.stdin:
       line = line.split()
       for i in line:
           if i.lower().strip('.,-').isalpha() and i not in a:
              a[i.lower().strip('.,')] = ''
           elif i[0].isdigit() and i not in a:
              a[i] = ''
           elif '-' in i and i[0].isalpha():
              a[i.lower().strip('.,')] = ''
       
       
       
  
                              
   print (len(a))
                                
       
       
        
if __name__ == ""__main__"":
    main()",True,"import sys

def main():
   a = {}
   
   for line in sys.stdin:
       line = line.split()
       for i in line:
           if i.lower().strip('.,-').isalpha() and i not in a:
              a[i.lower().strip('.,')] = ''
           elif i[0].isdigit() and i not in a:
              a[i] = ''
           elif '-' in i and i[0].isalpha():
              a[i.lower().strip('.,')] = ''
       
       
       
  
                              
   print((len(a)))
                                
       
       
        
if __name__ == ""__main__"":
    main()",6,0,2,2,2,0,0,0,0,0,6,2,1,3,0,0,5,1,1,0,0,0,4,2,0,26,18.0,0,23,10,5,1,0
unique_count_021.py,"import sys

def main():
   a = {}
   
   for line in sys.stdin:
       line = line.split()
       for i in line:
           if i.lower().strip('.,-').isalpha() and i not in a:
              a[i.lower().strip('.,')] = ''
           elif i[0].isdigit() and i not in a:
              a[i] = ''
           elif '-' in i and i[0].isalpha():
              a[i.lower().strip('.,')] = ''
       
       
       
  
                              
   print (len(a))
                                
       
       
        
if __name__ == ""__main__"":
    main()",True,"import sys

def main():
   a = {}
   
   for line in sys.stdin:
       line = line.split()
       for i in line:
           if i.lower().strip('.,-').isalpha() and i not in a:
              a[i.lower().strip('.,')] = ''
           elif i[0].isdigit() and i not in a:
              a[i] = ''
           elif '-' in i and i[0].isalpha():
              a[i.lower().strip('.,')] = ''
       
       
       
  
                              
   print((len(a)))
                                
       
       
        
if __name__ == ""__main__"":
    main()",6,0,2,2,2,0,0,0,0,0,6,2,1,3,0,0,5,1,1,0,0,0,4,2,0,26,18.0,0,23,10,5,1,0
unique_count_021.py,"import sys


def remove_punctuation(line):
    list = ['.', ',', ':', '_', '-', ';', '?', '/', '@', '#', '&']
    i = 0
    while i < len(list):
        line = line.replace(list[i], '')
        i = i + 1
    return line


def unique_checker(words):
    seen = []
    total = 0
    i = 0
    while i < len(words):
        if words[i].isdigit() or words[i].isalpha() and words[i] not in seen:
            seen.append(words[i])
            total = total + 1

        i = i + 1

    return total

def main():
    total = 0
    for line in sys.stdin:
        line = remove_punctuation(line)
        tokens = line.strip().lower().split()
        total = total + unique_checker(tokens)
        print (total)

if __name__ == '__main__':
    main()
",False,"import sys


def remove_punctuation(line):
    list = ['.', ',', ':', '_', '-', ';', '?', '/', '@', '#', '&']
    i = 0
    while i < len(list):
        line = line.replace(list[i], '')
        i = i + 1
    return line


def unique_checker(words):
    seen = []
    total = 0
    i = 0
    while i < len(words):
        if words[i].isdigit() or words[i].isalpha() and words[i] not in seen:
            seen.append(words[i])
            total = total + 1

        i = i + 1

    return total

def main():
    total = 0
    for line in sys.stdin:
        line = remove_punctuation(line)
        tokens = line.strip().lower().split()
        total = total + unique_checker(tokens)
        print (total)

if __name__ == '__main__':
    main()
",5,2,1,2,0,0,2,0,0,0,14,6,3,2,1,0,2,3,3,0,2,0,2,3,2,35,8.666666666666666,0,43,20,9,8,1
unique_count_021.py,"import sys
def unique(a):
    d = {}
    total = 0
    for word in a:
        if word not in d:
            d[word] = None
            total += 1

def main():
    lines = []
    for line in sys.stdin:
        i = 0
        a = line.split()
        while i<len(a):
            check = a[i]
            if not check[-1].isalnum():
                a[i] = a[i][:-1]
            i += 1
        a = """".join(a)
        lines.append(a)

    total = 0
    for line in lines:
        n = (line.lower().split())
        total += n
        print(n)

if __name__==""__main__"":
    main()",False,"import sys
def unique(a):
    d = {}
    total = 0
    for word in a:
        if word not in d:
            d[word] = None
            total += 1

def main():
    lines = []
    for line in sys.stdin:
        i = 0
        a = line.split()
        while i<len(a):
            check = a[i]
            if not check[-1].isalnum():
                a[i] = a[i][:-1]
            i += 1
        a = """".join(a)
        lines.append(a)

    total = 0
    for line in lines:
        n = (line.lower().split())
        total += n
        print(n)

if __name__==""__main__"":
    main()",5,1,3,3,0,0,0,0,0,0,14,8,2,1,0,0,4,2,1,0,1,0,3,4,1,30,12.5,0,39,10,11,3,0
unique_count_021.py,"import sys

count = []
punc = "",.?!""

def main():

    for line in sys.stdin:
        line = line.strip().split()
        for char in line:
            if char[-1] in punc:
                char = char[:-1]
                if char.lower() not in count and char.lower().isalnim():
                    count.append(char.lower())
            elif char.lower() not in count and char.lower().isalnum():
                count.append(char.lower())

    print (len(count)+1)

if __name__ == '__main__':
    main()
",False,"import sys

count = []
punc = "",.?!""

def main():

    for line in sys.stdin:
        line = line.strip().split()
        for char in line:
            if char[-1] in punc:
                char = char[:-1]
                if char.lower() not in count and char.lower().isalnim():
                    count.append(char.lower())
            elif char.lower() not in count and char.lower().isalnum():
                count.append(char.lower())

    print((len(count)+1))

if __name__ == '__main__':
    main()
",5,0,2,3,1,0,0,0,0,0,5,3,1,2,0,0,5,1,1,2,1,0,4,2,1,21,13.0,0,24,5,6,5,0
